id,key,value,type
4935661312,capacity,32,regular
4935661312,bicycle_parking,stands,regular
4935984877,traffic_calming,hump,regular
4937329773,level,1,regular
4937329773,name,Next,regular
4937329773,phone,+353-1-288-4203,regular
4937329773,shop,clothes,regular
4937329773,website,http://www.next.ie,regular
4937329773,wheelchair,yes,regular
4937329778,name,Mobile Fix,regular
4937329778,shop,electronics,regular
4937329778,level,1,regular
4937329778,phone,+353-1-210-8294,regular
4937329778,website,https://www.mobilefix36.ie,regular
4937329778,wheelchair,yes,regular
4937329783,name,Executive Dry Cleaners,regular
4937329783,shop,dry_cleaning,regular
4937329783,level,0,regular
4937329783,phone,+353-1-283-2366,regular
4937329783,wheelchair,yes,regular
4937329783,opening_hours,Mo-We 08:00-18:00; Th-Fr 08:00-20:00; Sa 08:00-18:30; Su 13:00-17:00,regular
4937563521,man_made,tower,regular
4937587178,traffic_calming,hump,regular
4938934825,level,0,regular
4938934825,name,Hair Creations,regular
4938934825,opening_hours,Mo-We 09:00-17:30; Th-Fr 09:00-20:00; Sa 09:00-17:00; Su Off,regular
4938934825,phone,+353-1-288-4121,regular
4938934825,shop,hairdresser,regular
4938934825,website,http://www.haircreations.ie/,regular
4938934825,wheelchair,limited,regular
4938988941,man_made,tower,regular
4938988941,type,bell_tower,tower
4939796972,power,transformer,regular
4939796972,voltage,low,regular
4939796972,operator,ESB Networks,regular
4939796972,city,Dublin,addr
4939796972,frequency,50,regular
4939796972,street,Newbury Wood,addr
4939796972,transformer,minor_distribution,regular
4939796982,barrier,gate,regular
4939797792,traffic_calming,hump,regular
4939797802,highway,turning_circle,regular
4939797812,traffic_calming,hump,regular
4939798002,man_made,chimney,regular
4939977891,amenity,bicycle_parking,regular
4939977891,covered,no,regular
4939977891,capacity,6,regular
4939977891,bicycle_parking,stands,regular
4940440918,power,pole,regular
4940444123,power,pole,regular
4940444128,power,pole,regular
4940444133,power,pole,regular
4940444138,power,pole,regular
4940444143,power,pole,regular
4940444148,power,pole,regular
4940498423,tourism,hostel,regular
4940498423,street,Mary's Abbey,addr
4940498423,housenumber,5,addr
4941317274,flickr,https://www.flickr.com/photos/harrywood/35598636985,regular
4941317274,tourism,artwork,regular
4941317274,description,flat sculpture/mural of a squirrel,regular
4941317274,artwork_type,sculpture,regular
4942077157,traffic_calming,hump,regular
4942077167,traffic_calming,hump,regular
4942637460,power,pole,regular
4942637465,power,pole,regular
4947562276,highway,crossing,regular
4947562276,crossing,zebra,regular
4949942196,layer,1,regular
4949942196,Source,DigitalGlobe,regular
4949942196,natural,tree,regular
4949942201,layer,1,regular
4949942201,Source,DigitalGlobe,regular
4949942201,natural,tree,regular
4949942206,layer,1,regular
4949942206,Source,DigitalGlobe,regular
4949942206,natural,tree,regular
4949942561,layer,1,regular
4949942561,Source,DigitalGlobe,regular
4949942561,natural,tree,regular
4950862123,name,The Riddler,regular
4950862123,email,info@theriddler.ie,regular
4950862123,phone,+35319073266,regular
4950862123,amenity,restaurant,regular
4950862123,cuisine,irish;coffee_shop,regular
4950862123,en,The Riddler,name
4950862123,website,http://www.theriddler.ie,regular
4950862123,street,High Street,addr
4950862123,internet_access,wlan,regular
4951367967,noexit,yes,regular
4951611927,traffic_calming,hump,regular
4951611937,barrier,gate,regular
4951624898,highway,turning_circle,regular
4957003921,tourism,guest_house,regular
4957326993,fax,+353-1-214-3371,regular
4957326993,name,Regan Solicitors,regular
4957326993,email,info@reganlaw.ie,regular
4957326993,level,1,regular
4957326993,phone,+353-1-214-3370,regular
4957326993,lawyer,solicitor,regular
4957326993,office,lawyer,regular
4957326993,website,http://reganlaw.ie,regular
4957326993,city,Blackrock,addr
4957326993,wheelchair,no,regular
4957326993,street,Main Street,addr
4957326993,housenumber,24,addr
4957386167,name,Sarah's Alterations,regular
4957386167,shop,tailor,regular
4957386167,phone,+353-89-459-6823,regular
4957386167,street,Old Dublin Road,addr
4957386167,opening_hours,Mo-Sa 09:00-18:00; Su Off,regular
4957386167,housenumber,4,addr
4958454445,power,pole,regular
4959056231,barrier,gate,regular
4960069293,amenity,doctors,regular
4960085838,name,Burrow Road - Beach Lane,regular
4960085838,bench,no,regular
4960085838,highway,bus_stop,regular
4960085838,shelter,no,regular
4960085838,operator,Dublin Bus,regular
4960085843,name,Portrane - Hospital Gates,regular
4960085843,bench,yes,regular
4960085843,highway,bus_stop,regular
4960085843,shelter,yes,regular
4960085843,operator,Dublin Bus,regular
4960254291,amenity,cafe,regular
4960362326,highway,turning_circle,regular
4960441963,highway,turning_circle,regular
4960494241,power,transformer,regular
4960494241,voltage,low,regular
4960494241,operator,ESB Networks,regular
4960494241,city,Monkstown Farm,addr
4960494241,frequency,50,regular
4960494241,street,Dunedin Drive,addr
4960494241,transformer,minor_distribution,regular
4960494261,barrier,gate,regular
4960494266,highway,turning_circle,regular
4960557277,traffic_calming,hump,regular
4960607316,traffic_calming,island,regular
4962972055,city,Dublin,addr
4962972055,frequency,50,regular
4962972055,operator,ESB Networks,regular
4962972055,power,transformer,regular
4962972055,transformer,minor_distribution,regular
4962972055,voltage,low,regular
4964961011,public_transport,platform,regular
4964961016,bus,yes,regular
4964961016,network,Dublin Bus,regular
4964961016,operator,Dublin Bus,regular
4964961016,public_transport,stop_position,regular
4966215222,amenity,atm,regular
4966722293,traffic_calming,hump,regular
4966723894,bench,yes,regular
4966723894,highway,bus_stop,regular
4966723894,operator,Dublin Bus,regular
4966723894,shelter,yes,regular
4967175870,leisure,pitch,regular
4967175870,sport,skateboard,regular
4969375881,bus,yes,regular
4969375881,network,Dublin Bus,regular
4969375881,operator,Dublin Bus,regular
4969375881,public_transport,stop_position,regular
4969375886,bus,yes,regular
4969375886,network,Dublin Bus,regular
4969375886,operator,Dublin Bus,regular
4969375886,public_transport,stop_position,regular
4969375891,bus,yes,regular
4969375891,network,Dublin Bus,regular
4969375891,operator,Dublin Bus,regular
4969375891,public_transport,stop_position,regular
4969375896,bus,yes,regular
4969375896,network,Dublin Bus,regular
4969375896,operator,Dublin Bus,regular
4969375896,public_transport,stop_position,regular
4970250917,artwork_type,architecture,regular
4970250917,tourism,artwork,regular
4970253822,artwork_type,architecture,regular
4970253822,tourism,artwork,regular
4970253827,artwork_type,architecture,regular
4970253827,tourism,artwork,regular
4971395668,bus,yes,regular
4971395668,network,Dublin Bus,regular
4971395668,operator,Dublin Bus,regular
4971395668,public_transport,stop_position,regular
4972723799,power,pole,regular
4972723804,power,pole,regular
4972734843,power,pole,regular
4972734848,power,pole,regular
4972734853,power,pole,regular
4972734858,power,pole,regular
4972734863,power,pole,regular
4972734873,power,pole,regular
4972734878,power,pole,regular
4972734883,power,pole,regular
4972737773,power,pole,regular
4972737778,power,pole,regular
4972737783,power,pole,regular
4972737788,power,pole,regular
4972750195,power,pole,regular
4972750205,power,pole,regular
4972750210,power,pole,regular
4972772058,power,pole,regular
4972772063,power,pole,regular
4972772068,power,pole,regular
4972772073,power,pole,regular
4972772078,power,pole,regular
4972772083,power,pole,regular
4972798426,power,pole,regular
4972798431,power,pole,regular
4972798436,power,pole,regular
4972798441,power,pole,regular
4972798446,power,pole,regular
4972798451,power,pole,regular
4972798456,power,pole,regular
4972811388,power,pole,regular
4972811393,power,pole,regular
4972811398,power,pole,regular
4972811403,power,pole,regular
4974997424,power,pole,regular
4974997429,power,pole,regular
4974997434,power,pole,regular
4974997439,power,pole,regular
4974997444,power,pole,regular
4974997449,power,pole,regular
4974997454,power,pole,regular
4974997459,power,pole,regular
4974997464,power,pole,regular
4974997469,power,pole,regular
4974997474,power,pole,regular
4974997479,power,pole,regular
4975284057,power,tower,regular
4979107359,man_made,mast,regular
4979107359,construction,lattice,tower
4984834479,barrier,gate,regular
4984834479,motor_vehicle,designated,regular
4985683947,barrier,gate,regular
4986532296,frequency,50,regular
4986532296,operator,ESB Networks,regular
4986532296,power,transformer,regular
4986532296,transformer,distribution,regular
4986532296,voltage,38000,regular
4986532296,voltage-high,38000,regular
4986532296,voltage-low,low,regular
4986532306,traffic_calming,hump,regular
4989754222,highway,bus_stop,regular
4989754222,name,42,regular
4989760121,highway,bus_stop,regular
4989760121,name,42,regular
4990309675,natural,tree,regular
4990309680,natural,tree,regular
4990309685,natural,tree,regular
4990309690,natural,tree,regular
4992565364,highway,turning_circle,regular
4993008366,access,private,regular
4993008366,barrier,bollard,regular
5002218382,power,pole,regular
5002218382,source,bing,regular
5002218387,power,pole,regular
5002218387,source,bing,regular
5002218392,power,pole,regular
5002218392,source,bing,regular
5002219195,power,pole,regular
5002219195,source,bing,regular
5002219200,power,pole,regular
5002219200,source,bing,regular
5002219205,power,pole,regular
5002219205,source,bing,regular
5002261678,power,pole,regular
5002261678,source,bing,regular
5002268330,power,pole,regular
5002268330,source,bing,regular
5002268335,power,pole,regular
5002268335,source,bing,regular
5002268343,power,pole,regular
5002268343,source,bing,regular
5002268348,power,pole,regular
5002268348,source,bing,regular
5002268353,power,pole,regular
5002268353,source,bing,regular
5002268364,power,pole,regular
5002268364,source,bing,regular
5002281096,power,pole,regular
5002281101,power,pole,regular
5002282792,power,tower,regular
5002282792,source,bing,regular
5002289627,layer,1,regular
5002289627,natural,tree,regular
5002289627,Source,DigitalGlobe,regular
5002289632,layer,1,regular
5002289632,natural,tree,regular
5002289632,Source,DigitalGlobe,regular
5002289637,layer,1,regular
5002289637,natural,tree,regular
5002289637,Source,DigitalGlobe,regular
5002289642,layer,1,regular
5002289642,natural,tree,regular
5002289642,Source,DigitalGlobe,regular
5002289647,layer,1,regular
5002289647,natural,tree,regular
5002289647,Source,DigitalGlobe,regular
5002290511,power,pole,regular
5002290511,source,bing,regular
5002290516,power,pole,regular
5002290516,source,bing,regular
5002290731,power,pole,regular
5002290731,source,bing,regular
5002290736,power,pole,regular
5002290736,source,bing,regular
5003081490,name,Clondalkin Visitor Center,regular
5004452497,power,pole,regular
5005270723,amenity,bench,regular
5005294521,tourism,picnic_site,regular
5005921867,amenity,vending_machine,regular
5005921867,vending,drinks,regular
5006083652,access,customers,regular
5006083652,entrance,main,regular
5007436187,barrier,debris,regular
5009971747,amenity,coworking_space,regular
5009971747,fixme,"Classification is not perfect. This is not a for-work facility, but rather a per-minute-charged ""Time House"" that can be used for study, hanging out, coffee, work (but not really doing business). Community centre doesn't work either.",regular
5009971747,name,The Clockwork Door,regular
5009971747,website,http://www.clockworkdoor.ie/,regular
5011215302,city,Ratoath,addr
5011215302,street,Well Road,addr
5011215302,amenity,dentist,regular
5011215302,fax,+353 (0)1 825 6983,regular
5011215302,name,Rotoath Dental Centre,regular
5011215302,opening_hours,Mo-Fr 09:00-17:00,regular
5011215302,phone,+353 (0)1 825 6983,regular
5014583525,street,Blunden Drive,addr
5014583525,amenity,community_centre,regular
5014583525,name,Ayrfield community center,regular
5014583525,en,Ayrfield community center,name
5016057425,amenity,pharmacy,regular
5016057425,name,Haven Pharmacy,regular
5016057425,en,Haven Pharmacy,name
5016057425,opening_hours,"Mo-We,Sa 09:30-18:00; Th-Fr 09:30-19:00; Sa 12:00-17:00; PH off",regular
5016467721,opening_hours,24/7,regular
5016467721,shop,laundry,regular
5017043034,housenumber,4,addr
5017043034,street,North King Street,addr
5017043034,amenity,fast_food,regular
5017043034,cuisine,mexican,regular
5017043034,name,El Patron Ireland,regular
5017043034,en,El Patron Ireland,name
5017043034,opening_hours,Mo-Fr 11:30-21:00; Sa 12:00-21:00,regular
5017043034,phone,018747219,regular
5017043034,website,https://www.facebook.com/elpatronireland/,regular
5020705478,layer,1,regular
5020705478,natural,tree,regular
5020705478,Source,DigitalGlobe,regular
5020705483,layer,1,regular
5020705483,natural,tree,regular
5020705483,Source,DigitalGlobe,regular
5020705488,layer,1,regular
5020705488,natural,tree,regular
5020705488,Source,DigitalGlobe,regular
5020705493,layer,1,regular
5020705493,natural,tree,regular
5020705493,Source,DigitalGlobe,regular
5020705498,layer,1,regular
5020705498,natural,tree,regular
5020705498,Source,DigitalGlobe,regular
5020705503,layer,1,regular
5020705503,natural,tree,regular
5020705503,Source,DigitalGlobe,regular
5020705508,layer,1,regular
5020705508,natural,tree,regular
5020705508,Source,DigitalGlobe,regular
5020705513,layer,1,regular
5020705513,natural,tree,regular
5020705513,Source,DigitalGlobe,regular
5020705518,layer,1,regular
5020705518,natural,tree,regular
5020705518,Source,DigitalGlobe,regular
5020705623,layer,1,regular
5020705623,natural,tree,regular
5020705623,Source,DigitalGlobe,regular
5020705628,layer,1,regular
5020705628,natural,tree,regular
5020705628,Source,DigitalGlobe,regular
5020705633,layer,1,regular
5020705633,natural,tree,regular
5020705633,Source,DigitalGlobe,regular
5020705638,layer,1,regular
5020705638,natural,tree,regular
5020705638,Source,DigitalGlobe,regular
5020705643,layer,1,regular
5020705643,natural,tree,regular
5020705643,Source,DigitalGlobe,regular
5020705648,layer,1,regular
5020705648,natural,tree,regular
5020705648,Source,DigitalGlobe,regular
5020705653,layer,1,regular
5020705653,natural,tree,regular
5020705653,Source,DigitalGlobe,regular
5020705658,layer,1,regular
5020705658,natural,tree,regular
5020705658,Source,DigitalGlobe,regular
5020705663,layer,1,regular
5020705663,natural,tree,regular
5020705663,Source,DigitalGlobe,regular
5020705668,layer,1,regular
5020705668,natural,tree,regular
5020705668,Source,DigitalGlobe,regular
5020705673,layer,1,regular
5020705673,natural,tree,regular
5020705673,Source,DigitalGlobe,regular
5020789723,amenity,hospital,regular
5020789723,name,Donabate Health Centre,regular
5020806604,highway,stop,regular
5020827106,barrier,gate,regular
5021699455,barrier,gate,regular
5024430682,power,pole,regular
5024430687,power,pole,regular
5024449137,power,pole,regular
5024449142,power,pole,regular
5024449147,power,pole,regular
5025368544,layer,1,regular
5025368544,natural,tree,regular
5025368544,Source,DigitalGlobe,regular
5025368549,layer,1,regular
5025368549,natural,tree,regular
5025368549,Source,DigitalGlobe,regular
5026371184,power,pole,regular
5026371190,power,pole,regular
5026371195,power,pole,regular
5026371200,power,pole,regular
5026405398,power,pole,regular
5026485109,power,pole,regular
5026485114,power,pole,regular
5026485119,power,pole,regular
5026485324,power,pole,regular
5030522815,barrier,gate,regular
5030877531,natural,tree,regular
5031428699,layer,1,regular
5031428699,natural,tree,regular
5031428699,Source,DigitalGlobe,regular
5031428704,layer,1,regular
5031428704,natural,tree,regular
5031428704,Source,DigitalGlobe,regular
5031428709,layer,1,regular
5031428709,natural,tree,regular
5031428709,Source,DigitalGlobe,regular
5031428714,layer,1,regular
5031428714,natural,tree,regular
5031428714,Source,DigitalGlobe,regular
5035614816,layer,1,regular
5035614816,natural,tree,regular
5035614816,Source,DigitalGlobe,regular
5036545898,amenity,parking_entrance,regular
5036545918,amenity,clock,regular
5036545918,display,sundial,regular
5036545918,support,ground,regular
5036703721,power,pole,regular
5037855479,access,permissive,regular
5037855479,entrance,main,regular
5037855479,name,Abbey Street Entrance,regular
5037881803,amenity,parking_entrance,regular
5037887660,amenity,vending_machine,regular
5037887660,EUR,yes,currency
5037887660,coins,yes,payment
5037887660,credit_cards,yes,payment
5037887660,debit_cards,yes,payment
5037887660,notes,yes,payment
5037887660,vending,public_transport_tickets,regular
5037887660,wheelchair,yes,regular
5037944377,power,pole,regular
5037944382,power,pole,regular
5037944387,power,pole,regular
5037944392,power,pole,regular
5037944397,power,pole,regular
5037944402,power,pole,regular
5037944407,power,pole,regular
5037944412,power,pole,regular
5041903064,denotation,urban,regular
5041903064,leaf_cycle,evergreen,regular
5041903064,natural,tree,regular
5042937332,highway,turning_circle,demolished
5042944602,barrier,gate,regular
5043055748,highway,turning_circle,regular
5043055809,power,pole,regular
5043055814,power,pole,regular
5043055819,power,pole,regular
5043055824,power,pole,regular
5043055829,power,pole,regular
5043055834,power,pole,regular
5043074617,power,pole,regular
5043084511,highway,give_way,regular
5043383921,housenumber,34,addr
5043383921,street,Aungier Street,addr
5043383921,amenity,restaurant,regular
5043383921,cuisine,japanese;ramen,regular
5043383921,name,Yumo,regular
5043383921,en,Yumo,name
5043383921,old_name,The Aungier Deli,regular
5043383921,opening_hours,"Mo-We 11:30-21:00; Su, Th-Fr 12:00-22:00; Sa 12:00-21:30",regular
5043595232,barrier,gate,regular
5044570324,housenumber,16,addr
5044570324,amenity,cafe,regular
5044570324,name,Bach 16,regular
5044570324,en,Bach 16,name
5044570324,phone,(01) 872 0215,regular
5044580223,amenity,ice_cream,regular
5044580223,name,Cloud Nine,regular
5044580223,en,Cloud Nine,name
5044959521,amenity,bar,regular
5044959521,name,Open Gate Brewery,regular
5044959521,en,Open Gate Brewery,name
5045235721,housenumber,60,addr
5045235721,amenity,cafe,regular
5045235721,cuisine,ice_cream,regular
5045235721,name,Mooch Natural Frozen Yogurt,regular
5045235721,en,Mooch Natural Frozen Yogurt,name
5045235721,opening_hours,Mo-Sa 08:00-22:30; Su 10:00-21:30,regular
5045235721,website,http://moochme.ie,regular
5048427352,stairs,yes,regular
5048511497,barrier,gate,regular
5048511522,barrier,bollard,regular
5048511522,bicycle,yes,regular
5048511522,foot,yes,regular
5048511522,horse,yes,regular
5048511522,motor_vehicle,permissive,regular
5048615201,amenity,car_wash,regular
5048615201,operator,Topaz,regular
5048615631,entrance,yes,regular
5049142984,amenity,cafe,regular
5050667042,natural,tree,regular
5050788428,highway,turning_circle,regular
5051184461,barrier,gate,regular
5051300046,barrier,gate,regular
5051377467,power,pole,regular
5051377477,power,pole,regular
5051377482,power,pole,regular
5051377487,power,pole,regular
5051377492,power,pole,regular
5051377497,power,pole,regular
5051377502,power,pole,regular
5051377507,power,pole,regular
5051377512,power,pole,regular
5051377517,power,pole,regular
5051377622,power,pole,regular
5051388338,power,pole,regular
5053507355,power,pole,regular
5053507365,power,pole,regular
5053507370,power,pole,regular
5053507375,power,pole,regular
5053507380,power,pole,regular
5053507385,power,pole,regular
5053563007,power,pole,regular
5053563012,power,pole,regular
5053563017,power,pole,regular
5053997978,barrier,gate,regular
5053998140,barrier,gate,regular
5054238638,street,Swords Road,addr
5054238638,frequency,50,regular
5054238638,operator,ESB Networks,regular
5054238638,power,transformer,regular
5054238638,transformer,minor_distribution,regular
5054238638,voltage,low,regular
5054238643,entrance,main,regular
5054238643,name,Reception,regular
5054238658,highway,stop,regular
5054355304,street,Carndonagh Lawn,addr
5054355304,frequency,50,regular
5054355304,operator,ESB Networks,regular
5054355304,power,transformer,regular
5054355304,transformer,minor_distribution,regular
5054355304,voltage,low,regular
5054482253,power,tower,regular
5054482258,housename,Bayside DART Substation,addr
5054482258,frequency,50,regular
5054482258,operator,Irish Rail,regular
5054482258,power,transformer,regular
5054482258,transformer,traction,regular
5054482258,voltage,38000,regular
5054482258,voltage-high,38000,regular
5054482258,voltage-low,1500,regular
5054482266,power,tower,regular
5054482282,barrier,gate,regular
5054482307,amenity,doctors,regular
5054482312,street,Racecourse Shopping Centre,addr
5054482312,shop,florist,regular
5054483822,street,Racecourse Shopping Centre,addr
5054483822,shop,hairdresser,regular
5054590318,power,pole,regular
5054636896,board_type,map,regular
5054636896,information,board,regular
5054636896,name,Map of Baldoyle Industrial Estate,regular
5054636896,tourism,information,regular
5054713121,housenumber,151,addr
5054713121,street,Grange Drive,addr
5054713121,note,Single building number series across all of Baldoyle Industrial Estate.,regular
5054713127,housenumber,108,addr
5054713127,street,Grange Drive,addr
5054713127,note,Building numbers are across all of Baldoyle Industrial Estate.,regular
5054720087,housenumber,122,addr
5054720087,street,Grange Drive,addr
5054720087,note,Building numbers are across all of Baldoyle Industrial Estate.,regular
5054720107,housenumber,18,addr
5054720107,street,Grange Drive,addr
5054720107,note,Single building number series across all of Baldoyle Industrial Estate.,regular
5054798190,barrier,gate,regular
5054798190,name,Goods Entrance,regular
5054927857,amenity,vending_machine,regular
5054927857,EUR,yes,currency
5054927857,operator,Irish Rail,regular
5054927857,coins,yes,payment
5054927857,credit_cards,yes,payment
5054927857,debit_cards,yes,payment
5054927857,notes,yes,payment
5054927857,vending,public_transport_tickets,regular
5054927862,operator,Irish Rail,regular
5054927862,shop,ticket,regular
5054927887,barrier,gate,regular
5054927897,board_type,public_transport,regular
5054927897,information,board,regular
5054927897,tourism,information,regular
5056374538,power,pole,regular
5056374543,power,pole,regular
5056374548,power,pole,regular
5056374553,power,pole,regular
5056374558,power,pole,regular
5058406691,advertising,billboard,regular
5058406691,luminous,yes,advertising
5058406691,operator,JCDecaux,advertising
5058406691,sides,2,advertising
5058406691,support,trunk,advertising
5058406691,man_made,advertising,regular
5058911919,entrance,main,regular
5059197754,barrier,kissing_gate,regular
5059380552,frequency,50,regular
5059380552,operator,EirGrid,regular
5059380552,power,transformer,regular
5059380552,rating,63 MVA,regular
5059380552,transformer,transmission,regular
5059380552,voltage,220000,regular
5059380552,voltage-high,220000,regular
5059380552,voltage-low,medium,regular
5059380557,power,pole,regular
5059380562,power,pole,regular
5059380567,power,pole,regular
5059380572,power,pole,regular
5059380577,power,pole,regular
5059380582,power,pole,regular
5059380587,power,pole,regular
5059380592,power,pole,regular
5059380598,power,pole,regular
5059380603,power,pole,regular
5059380608,power,pole,regular
5059390329,barrier,gate,regular
5059404505,street,Damastown Road,addr
5059404505,frequency,50,regular
5059404505,operator,ESB Networks,regular
5059404505,power,transformer,regular
5059404505,transformer,minor_distribution,regular
5059404505,voltage,low,regular
5060293920,highway,bus_stop,regular
5060479823,amenity,cafe,regular
5060479823,name,Mish Mash,regular
5060479823,en,Mish Mash,name
5062103442,highway,street_lamp,regular
5062103447,highway,street_lamp,regular
5062103447,ref,11,regular
5062103452,highway,street_lamp,regular
5062103457,highway,street_lamp,regular
5062103457,ref,22,regular
5063205712,frequency,50,regular
5063205712,operator,EirGrid,regular
5063205712,power,transformer,regular
5063205712,transformer,minor_distribution,regular
5063205712,voltage,110000,regular
5063205712,voltage-high,110000,regular
5064157422,power,pole,regular
5064157427,power,pole,regular
5064196515,power,pole,regular
5064196520,power,pole,regular
5064401506,power,pole,regular
5064413022,power,pole,regular
5064413027,power,pole,regular
5064413032,power,pole,regular
5064413037,power,pole,regular
5064433291,highway,crossing,regular
5064464915,power,pole,regular
5064464920,power,pole,regular
5064465825,power,pole,regular
5064465830,power,pole,regular
5064465835,power,pole,regular
5064465840,power,pole,regular
5064465845,power,pole,regular
5064465850,power,pole,regular
5065155542,access,permissive,regular
5065155542,barrier,gate,regular
5066507821,amenity,toilets,regular
5066699082,barrier,height_restrictor,regular
5066699082,maxheight,2.1,regular
5067666230,frequency,50,regular
5067666230,operator,ESB Networks,regular
5067666230,power,transformer,regular
5067666230,transformer,distribution,regular
5067666230,voltage,38000,regular
5067666230,voltage-high,38000,regular
5067666230,voltage-low,low,regular
5070464605,amenity,trolley_bay,regular
5070464605,building,roof,regular
5070464940,access,customers,regular
5070464940,amenity,parking_entrance,regular
5070472695,access,customers,regular
5070472695,amenity,parking_entrance,regular
5071619421,historic,monument,regular
5071619421,name,Republican Plot,regular
5071619421,en,Republican Plot,name
5071696221,name,Hermann Get grave,regular
5071696221,en,Hermann Get grave,name
5071696221,tourism,attraction,regular
5073432440,housename,"Vault C, The chq Building",addr
5073432440,amenity,bar,regular
5073432440,name,Urban Brewing,regular
5073432440,outdoor_seating,yes,regular
5073432440,phone,+353 1 568 5989,regular
5073432440,website,https://www.urbanbrewing.ie/,regular
5073689621,highway,street_lamp,regular
5073689626,highway,street_lamp,regular
5074748912,barrier,gate,regular
5075490503,highway,street_lamp,regular
5075490503,ref,6,regular
5075490508,highway,street_lamp,regular
5075490508,ref,9,regular
5075490513,highway,street_lamp,regular
5075490513,ref,7,regular
5076112960,housename,Cumberland House,addr
5076112960,postcode,D02 AX07,addr
5076112960,street,Fenian Street,addr
5076112960,name,Twitter,regular
5076112960,office,it,regular
5076112960,twitter,https://twitter.com,regular
5076112960,website,https://about.twitter.com/en_us/company.html,regular
5076919604,highway,street_lamp,regular
5076919604,ref,2,regular
5077260018,highway,street_lamp,regular
5077260018,ref,31,regular
5077261023,highway,street_lamp,regular
5077261023,ref,8,regular
5077261028,highway,street_lamp,regular
5077261028,ref,9,regular
5077261033,highway,street_lamp,regular
5077261033,ref,13,regular
5078769821,locality,townland,regular
5078769821,name,Broomfield,regular
5078769821,place,locality,regular
5080128617,locality,townland,regular
5080128617,name,Woodville,regular
5080128617,place,locality,regular
5080997541,locality,townland,regular
5080997541,name,Quarryvale,regular
5080997541,place,locality,regular
5080997561,locality,townland,regular
5080997561,name,Fonthill,regular
5080997561,place,locality,regular
5083085300,ref,RMS1 007,regular
5083085300,telecom,street_cabinet,regular
5083196001,housename,One Grand Parade,addr
5083196001,street,Grand Parade,addr
5083196001,email,info@oasiscrescent.com,regular
5083196001,fax,+353-1-4959888,regular
5083196001,name,Oasis Global Management Co. (Ireland) Ltd.,regular
5083196001,office,company,regular
5083196001,phone,+353-1-4959800,regular
5083196001,website,http://www.oasiscrescent.ie,regular
5083275160,locality,townland,regular
5083275160,name,Grange,regular
5083275160,place,locality,regular
5083285156,locality,townland,regular
5083285156,name,Kilcarbery,regular
5083285156,place,locality,regular
5083314646,city,Dublin,addr
5083314646,housename,The Old Stables,addr
5083314646,housenumber,2a,addr
5083314646,postal_district,D06,addr
5083314646,street,Rugby Villas,addr
5083314672,housename,1a Oxford Lodge,addr
5083314672,street,Oxford Road,addr
5083314677,entrance,yes,regular
5083379984,city,Dublin,addr
5083379984,housenumber,10,addr
5083379984,street,Charleston Avenue,addr
5083380009,amenity,bench,regular
5083380009,backrest,yes,regular
5083380019,shop,vacant,regular
5083402930,barrier,gate,regular
5084201938,highway,street_lamp,regular
5084201943,highway,street_lamp,regular
5084201948,highway,street_lamp,regular
5084201948,ref,10,regular
5084201953,highway,street_lamp,regular
5084201953,ref,17,regular
5084201958,highway,street_lamp,regular
5084201963,highway,street_lamp,regular
5084201963,ref,27,regular
5084201968,highway,street_lamp,regular
5084201968,ref,3,regular
5084277780,city,Dublin,addr
5084277780,housenumber,12,addr
5084277780,street,Temple Bar Square,addr
5084277780,amenity,restaurant,regular
5084277780,cuisine,irish,regular
5084277780,name,The Quay's Irish Restaurant,regular
5085024549,housenumber,28-32,addr
5085024549,street,Pembroke Street Upper,addr
5085024549,email,inquiry@cromospharma.com,regular
5085024549,fax,+353-1-9036290,regular
5085024549,name,Cromos Pharma,regular
5085024549,office,company,regular
5085024549,phone,+353-1-9036290,regular
5085024549,website,http://cromospharma.com/,regular
5085024559,barrier,gate,regular
5085024569,barrier,gate,regular
5088476634,barrier,gate,regular
5088929430,power,pole,regular
5093480860,power,pole,regular
5093480865,power,pole,regular
5093480870,power,pole,regular
5093480875,power,pole,regular
5093480881,power,pole,regular
5093480887,power,pole,regular
5093480892,power,pole,regular
5093480897,power,pole,regular
5093483066,power,pole,regular
5096143942,traffic_calming,hump,regular
5096143947,traffic_calming,hump,regular
5096631352,highway,turning_circle,regular
5100969316,highway,bus_stop,regular
5101079537,railway,crossing,regular
5105153024,name,Bens Work,regular
5105153024,en,Bens Work,name
5105153024,tourism,attraction,regular
5105954358,entrance,main,regular
5105954358,wheelchair,yes,regular
5105989923,street,Aungier Street,addr
5105989923,amenity,cafe,regular
5105989923,cuisine,coffee_shop,regular
5105989923,name,Starbucks,regular
5105989923,outdoor_seating,no,regular
5105989923,smoking,no,regular
5106075517,housenumber,12,addr
5106075517,street,College Green,addr
5106075517,healthcare,chiropractor,regular
5106075517,name,DTA Architects,regular
5106075517,office,architect,regular
5106796896,barrier,kissing_gate,regular
5106796896,bicycle,yes,regular
5106796896,foot,yes,regular
5108175030,housenumber,5,addr
5108175030,street,Leeson Street Lower,addr
5108175030,amenity,cafe,regular
5108175030,name,Alchemy Juice Co.,regular
5109047684,natural,tree,regular
5109078223,natural,tree,regular
5109078228,natural,tree,regular
5109078233,natural,tree,regular
5109078238,natural,tree,regular
5109078243,natural,tree,regular
5109078248,natural,tree,regular
5109078253,natural,tree,regular
